Model;Instance;element;Name;Start Waiting;Start;End;Waiting Time;Process Time;Fixed Cost;Variable Cost;Resources;GetStores;PutStores
Credit Application Clerk;instance774;START;Credit application received;15467.992705076158;15467.992705076158;15467.992705076158;0.0;0.0;0;0;;;
Credit Application Clerk;instance774;activity;Check credit history;15467.992705076158;15467.992705076158;15477.129636768905;0.0;9.136931692746295;5;4.568465846373147;Clerk;;
Credit Application Clerk;instance774;activity;Check income sources;15467.992705076158;15467.992705076158;15478.79235750208;0.0;10.799652425921874;5;5.399826212960937;Clerk;;
Credit Application Clerk;instance774;intermediate;Credit Application checked;15478.79235750208;15478.79235750208;15478.79235750208;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance774;START;Credit application received;15478.79235750208;15478.79235750208;15478.79235750208;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance773;activity;Assess application;15457.457361315126;15457.457361315126;15479.357412111509;0.0;21.900050796383525;5;21.900050796383525;Credit Officer;;
Credit Application Clerk;instance775;START;Credit application received;15487.640185807508;15487.640185807508;15487.640185807508;0.0;0.0;0;0;;;
Credit Application Clerk;instance774;activity;Send e-mail to customer;15478.79235750208;15478.79235750208;15488.949130507657;0.0;10.156773005578286;5;5.078386502789143;Clerk;;
Credit Application Clerk;instance774;END;Customer notified;15488.949130507657;15488.949130507657;15488.949130507657;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance773;activity;Make credit offer;15479.357412111509;15479.357412111509;15492.719194871166;0.0;13.36178275965663;5;13.36178275965663;Credit Officer;;
Credit Application Credit Officer;instance773;END;Credit application processed;15492.719194871166;15492.719194871166;15492.719194871166;0.0;0.0;0;0;;;
Credit Application Clerk;instance775;activity;Check income sources;15487.640185807508;15487.640185807508;15493.182952613157;0.0;5.542766805649847;5;2.7713834028249233;Clerk;;
Credit Application Clerk;instance775;activity;Check credit history;15487.640185807508;15487.640185807508;15495.758118565807;0.0;8.11793275829881;5;4.058966379149405;Clerk;;
Credit Application Clerk;instance775;intermediate;Credit Application checked;15495.758118565807;15495.758118565807;15495.758118565807;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance775;START;Credit application received;15495.758118565807;15495.758118565807;15495.758118565807;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance774;activity;Assess application;15478.79235750208;15478.79235750208;15498.956294936675;0.0;20.16393743459643;5;20.16393743459643;Credit Officer;;
Credit Application Clerk;instance775;activity;Send e-mail to customer;15495.758118565807;15495.758118565807;15502.672143272817;0.0;6.9140247070103795;5;3.4570123535051898;Clerk;;
Credit Application Clerk;instance775;END;Customer notified;15502.672143272817;15502.672143272817;15502.672143272817;0.0;0.0;0;0;;;
Credit Application Clerk;instance776;START;Credit application received;15508.930790196488;15508.930790196488;15508.930790196488;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance774;activity;Notify rejection;15498.956294936675;15498.956294936675;15510.541078691193;0.0;11.584783754517513;5;11.584783754517513;Credit Officer;;
Credit Application Credit Officer;instance774;activity;Receive customer feedback;15510.541078691193;15510.541078691193;15510.541078691193;0.0;0;0;0;;;
Credit Application Credit Officer;instance774;END;Credit application processed;15510.541078691193;15510.541078691193;15510.541078691193;0.0;0.0;0;0;;;
Credit Application Clerk;instance776;activity;Check income sources;15508.930790196488;15508.930790196488;15514.79970257167;0.0;5.868912375182933;5;2.9344561875914663;Clerk;;
Credit Application Clerk;instance776;activity;Check credit history;15508.930790196488;15508.930790196488;15515.78365705106;0.0;6.852866854573283;5;3.4264334272866415;Clerk;;
Credit Application Clerk;instance776;intermediate;Credit Application checked;15515.78365705106;15515.78365705106;15515.78365705106;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance776;START;Credit application received;15515.78365705106;15515.78365705106;15515.78365705106;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance775;activity;Assess application;15495.758118565807;15495.758118565807;15516.38826354558;0.0;20.630144979772567;5;20.630144979772567;Credit Officer;;
Credit Application Clerk;instance776;activity;Send e-mail to customer;15515.78365705106;15515.78365705106;15519.766656746593;0.0;3.9829996955318068;5;1.9914998477659034;Clerk;;
Credit Application Clerk;instance776;END;Customer notified;15519.766656746593;15519.766656746593;15519.766656746593;0.0;0.0;0;0;;;
Credit Application Clerk;instance777;START;Credit application received;15528.139682309591;15528.139682309591;15528.139682309591;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance775;activity;Make credit offer;15516.38826354558;15516.38826354558;15529.435530551811;0.0;13.047267006232389;5;13.047267006232389;Credit Officer;;
Credit Application Credit Officer;instance775;END;Credit application processed;15529.435530551811;15529.435530551811;15529.435530551811;0.0;0.0;0;0;;;
Credit Application Clerk;instance777;activity;Check income sources;15528.139682309591;15528.139682309591;15536.617232741357;0.0;8.477550431765097;5;4.238775215882549;Clerk;;
Credit Application Credit Officer;instance776;activity;Assess application;15515.78365705106;15515.78365705106;15536.74147117286;0.0;20.957814121799363;5;20.957814121799363;Credit Officer;;
Credit Application Clerk;instance777;activity;Check credit history;15528.139682309591;15528.139682309591;15537.137017198538;0.0;8.997334888946206;5;4.498667444473103;Clerk;;
Credit Application Clerk;instance777;intermediate;Credit Application checked;15537.137017198538;15537.137017198538;15537.137017198538;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance777;START;Credit application received;15537.137017198538;15537.137017198538;15537.137017198538;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance776;activity;Notify rejection;15536.74147117286;15536.74147117286;15546.156312002478;0.0;9.414840829618349;5;9.414840829618349;Credit Officer;;
Credit Application Credit Officer;instance776;activity;Receive customer feedback;15546.156312002478;15546.156312002478;15546.156312002478;0.0;0;0;0;;;
Credit Application Credit Officer;instance776;END;Credit application processed;15546.156312002478;15546.156312002478;15546.156312002478;0.0;0.0;0;0;;;
Credit Application Clerk;instance777;activity;Send e-mail to customer;15537.137017198538;15537.137017198538;15546.39824185303;0.0;9.261224654491903;5;4.630612327245951;Clerk;;
Credit Application Clerk;instance777;END;Customer notified;15546.39824185303;15546.39824185303;15546.39824185303;0.0;0.0;0;0;;;
Credit Application Clerk;instance778;START;Credit application received;15548.073627326437;15548.073627326437;15548.073627326437;0.0;0.0;0;0;;;
Credit Application Clerk;instance778;activity;Check income sources;15548.073627326437;15548.073627326437;15555.535403327436;0.0;7.4617760009980305;5;3.7308880004990153;Clerk;;
Credit Application Clerk;instance778;activity;Check credit history;15548.073627326437;15548.073627326437;15556.924266085953;0.0;8.850638759515686;5;4.425319379757843;Clerk;;
Credit Application Clerk;instance778;intermediate;Credit Application checked;15556.924266085953;15556.924266085953;15556.924266085953;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance778;START;Credit application received;15556.924266085953;15556.924266085953;15556.924266085953;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance777;activity;Assess application;15537.137017198538;15537.137017198538;15560.952238608226;0.0;23.815221409688696;5;23.815221409688696;Credit Officer;;
Credit Application Clerk;instance779;START;Credit application received;15566.606480425084;15566.606480425084;15566.606480425084;0.0;0.0;0;0;;;
Credit Application Clerk;instance778;activity;Send e-mail to customer;15556.924266085953;15556.924266085953;15568.469897628294;0.0;11.545631542340827;5;5.772815771170413;Clerk;;
Credit Application Clerk;instance778;END;Customer notified;15568.469897628294;15568.469897628294;15568.469897628294;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance777;activity;Make credit offer;15560.952238608226;15560.952238608226;15569.739718020735;0.0;8.78747941250946;5;8.78747941250946;Credit Officer;;
Credit Application Credit Officer;instance777;END;Credit application processed;15569.739718020735;15569.739718020735;15569.739718020735;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance778;activity;Assess application;15556.924266085953;15556.924266085953;15577.069401995815;0.0;20.14513590986194;5;20.14513590986194;Credit Officer;;
Credit Application Clerk;instance779;activity;Check credit history;15566.606480425084;15566.606480425084;15577.347629420568;0.0;10.741148995483899;5;5.370574497741949;Clerk;;
Credit Application Clerk;instance779;activity;Check income sources;15566.606480425084;15566.606480425084;15579.499871341737;0.0;12.893390916653235;5;6.446695458326618;Clerk;;
Credit Application Clerk;instance779;intermediate;Credit Application checked;15579.499871341737;15579.499871341737;15579.499871341737;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance779;START;Credit application received;15579.499871341737;15579.499871341737;15579.499871341737;0.0;0.0;0;0;;Application store;
Credit Application Clerk;instance780;START;Credit application received;15587.050325766197;15587.050325766197;15587.050325766197;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance778;activity;Notify rejection;15577.069401995815;15577.069401995815;15587.29436195595;0.0;10.22495996013516;5;10.22495996013516;Credit Officer;;
Credit Application Credit Officer;instance778;activity;Receive customer feedback;15587.29436195595;15587.29436195595;15587.29436195595;0.0;0;0;0;;;
Credit Application Clerk;instance779;activity;Send e-mail to customer;15579.499871341737;15579.499871341737;15591.58752137138;0.0;12.087650029643315;5;6.043825014821658;Clerk;;
Credit Application Clerk;instance779;END;Customer notified;15591.58752137138;15591.58752137138;15591.58752137138;0.0;0.0;0;0;;;
Credit Application Clerk;instance780;activity;Check income sources;15587.050325766197;15587.050325766197;15596.433856035805;0.0;9.383530269607931;5;4.6917651348039655;Clerk;;
Credit Application Clerk;instance780;activity;Check credit history;15587.050325766197;15587.050325766197;15597.419603020067;0.0;10.369277253870383;5;5.184638626935191;Clerk;;
Credit Application Clerk;instance780;intermediate;Credit Application checked;15597.419603020067;15597.419603020067;15597.419603020067;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance780;START;Credit application received;15597.419603020067;15597.419603020067;15597.419603020067;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance779;activity;Assess application;15579.499871341737;15579.499871341737;15599.611736041325;0.0;20.11186469958709;5;20.11186469958709;Credit Officer;;
Credit Application Clerk;instance781;START;Credit application received;15607.228443703612;15607.228443703612;15607.228443703612;0.0;0.0;0;0;;;
Credit Application Clerk;instance780;activity;Send e-mail to customer;15597.419603020067;15597.419603020067;15607.783821330551;0.0;10.364218310484523;5;5.182109155242261;Clerk;;
Credit Application Clerk;instance780;END;Customer notified;15607.783821330551;15607.783821330551;15607.783821330551;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance778;activity;Assess application;15587.29436195595;15587.29436195595;15608.2602899903;0.0;20.965928034350235;5;20.965928034350235;Credit Officer;;
Credit Application Clerk;instance781;activity;Check income sources;15607.228443703612;15607.228443703612;15610.545463501647;0.0;3.3170197980351785;5;1.6585098990175893;Clerk;;
Credit Application Clerk;instance781;activity;Check credit history;15607.228443703612;15607.228443703612;15614.3939560086;0.0;7.165512304987008;5;3.582756152493504;Clerk;;
Credit Application Clerk;instance781;intermediate;Credit Application checked;15614.3939560086;15614.3939560086;15614.3939560086;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance781;START;Credit application received;15614.3939560086;15614.3939560086;15614.3939560086;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance779;activity;Notify rejection;15599.611736041325;15608.2602899903;15614.461403231997;8.64855394897495;6.201113241697163;5;6.201113241697163;Credit Officer;;
Credit Application Credit Officer;instance779;activity;Receive customer feedback;15614.461403231997;15614.461403231997;15614.461403231997;0.0;0;0;0;;;
Credit Application Credit Officer;instance780;activity;Assess application;15597.419603020067;15599.611736041325;15619.731858594787;2.1921330212571775;20.120122553462362;5;20.120122553462362;Credit Officer;;
Credit Application Credit Officer;instance778;activity;Make credit offer;15608.2602899903;15614.461403231997;15624.006360099598;6.201113241697385;9.544956867601972;5;9.544956867601972;Credit Officer;;
Credit Application Credit Officer;instance778;END;Credit application processed;15624.006360099598;15624.006360099598;15624.006360099598;0.0;0.0;0;0;;;
Credit Application Clerk;instance781;activity;Send e-mail to customer;15614.3939560086;15614.3939560086;15625.74983531555;0.0;11.355879306949333;5;5.677939653474667;Clerk;;
Credit Application Clerk;instance781;END;Customer notified;15625.74983531555;15625.74983531555;15625.74983531555;0.0;0.0;0;0;;;
Credit Application Clerk;instance782;START;Credit application received;15627.800215072473;15627.800215072473;15627.800215072473;0.0;0.0;0;0;;;
Credit Application Clerk;instance782;activity;Check income sources;15627.800215072473;15627.800215072473;15632.909316327421;0.0;5.109101254948399;5;2.5545506274741996;Clerk;;
Credit Application Clerk;instance782;activity;Check credit history;15627.800215072473;15627.800215072473;15636.020515714446;0.0;8.22030064197339;5;4.110150320986695;Clerk;;
Credit Application Clerk;instance782;intermediate;Credit Application checked;15636.020515714446;15636.020515714446;15636.020515714446;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance782;START;Credit application received;15636.020515714446;15636.020515714446;15636.020515714446;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance781;activity;Assess application;15614.3939560086;15619.731858594787;15640.817672889694;5.337902586186829;21.085814294907127;5;21.085814294907127;Credit Officer;;
Credit Application Clerk;instance782;activity;Send e-mail to customer;15636.020515714446;15636.020515714446;15646.456547384467;0.0;10.436031670019796;5;5.218015835009898;Clerk;;
Credit Application Clerk;instance782;END;Customer notified;15646.456547384467;15646.456547384467;15646.456547384467;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance779;activity;Assess application;15614.461403231997;15624.006360099598;15646.573722559666;9.544956867601286;22.56736246006702;5;22.56736246006702;Credit Officer;;
Credit Application Clerk;instance783;START;Credit application received;15647.093345454732;15647.093345454732;15647.093345454732;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance780;activity;Make credit offer;15619.731858594787;15640.817672889694;15649.600944911603;21.085814294907323;8.783272021907816;5;8.783272021907816;Credit Officer;;
Credit Application Credit Officer;instance780;END;Credit application processed;15649.600944911603;15649.600944911603;15649.600944911603;0.0;0.0;0;0;;;
Credit Application Clerk;instance783;activity;Check credit history;15647.093345454732;15647.093345454732;15658.868373919733;0.0;11.775028465000448;5;5.887514232500224;Clerk;;
Credit Application Clerk;instance783;activity;Check income sources;15647.093345454732;15647.093345454732;15659.20829459108;0.0;12.114949136349365;5;6.057474568174682;Clerk;;
Credit Application Clerk;instance783;intermediate;Credit Application checked;15659.20829459108;15659.20829459108;15659.20829459108;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance783;START;Credit application received;15659.20829459108;15659.20829459108;15659.20829459108;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance781;activity;Make credit offer;15640.817672889694;15649.600944911603;15659.312590679247;8.783272021908488;9.711645767643263;5;9.711645767643263;Credit Officer;;
Credit Application Credit Officer;instance781;END;Credit application processed;15659.312590679247;15659.312590679247;15659.312590679247;0.0;0.0;0;0;;;
Credit Application Clerk;instance783;activity;Send e-mail to customer;15659.20829459108;15659.20829459108;15666.311059216174;0.0;7.102764625092853;5;3.5513823125464263;Clerk;;
Credit Application Clerk;instance783;END;Customer notified;15666.311059216174;15666.311059216174;15666.311059216174;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance782;activity;Assess application;15636.020515714446;15646.573722559666;15666.751219405302;10.553206845219393;20.177496845636043;5;20.177496845636043;Credit Officer;;
Credit Application Clerk;instance784;START;Credit application received;15666.89123610285;15666.89123610285;15666.89123610285;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance779;activity;Notify rejection;15646.573722559666;15659.312590679247;15670.53503610087;12.73886811958073;11.222445421623878;5;11.222445421623878;Credit Officer;;
Credit Application Credit Officer;instance779;activity;Receive customer feedback;15670.53503610087;15670.53503610087;15670.53503610087;0.0;0;0;0;;;
Credit Application Credit Officer;instance779;END;Credit application processed;15670.53503610087;15670.53503610087;15670.53503610087;0.0;0.0;0;0;;;
Credit Application Clerk;instance784;activity;Check credit history;15666.89123610285;15666.89123610285;15675.322893248742;0.0;8.43165714589179;5;4.215828572945895;Clerk;;
Credit Application Clerk;instance784;activity;Check income sources;15666.89123610285;15666.89123610285;15678.946163603385;0.0;12.054927500534149;5;6.027463750267074;Clerk;;
Credit Application Clerk;instance784;intermediate;Credit Application checked;15678.946163603385;15678.946163603385;15678.946163603385;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance784;START;Credit application received;15678.946163603385;15678.946163603385;15678.946163603385;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance782;activity;Notify rejection;15666.751219405302;15670.53503610087;15681.913585414286;3.783816695568021;11.378549313417293;5;11.378549313417293;Credit Officer;;
Credit Application Credit Officer;instance782;activity;Receive customer feedback;15681.913585414286;15681.913585414286;15681.913585414286;0.0;0;0;0;;;
Credit Application Credit Officer;instance782;END;Credit application processed;15681.913585414286;15681.913585414286;15681.913585414286;0.0;0.0;0;0;;;
Credit Application Clerk;instance785;START;Credit application received;15686.877741719194;15686.877741719194;15686.877741719194;0.0;0.0;0;0;;;
Credit Application Clerk;instance784;activity;Send e-mail to customer;15678.946163603385;15678.946163603385;15687.163686688154;0.0;8.217523084769894;5;4.108761542384947;Clerk;;
Credit Application Clerk;instance784;END;Customer notified;15687.163686688154;15687.163686688154;15687.163686688154;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance783;activity;Assess application;15659.20829459108;15666.751219405302;15688.022737478705;7.542924814220896;21.27151807340345;5;21.27151807340345;Credit Officer;;
Credit Application Clerk;instance785;activity;Check credit history;15686.877741719194;15686.877741719194;15694.56022893536;0.0;7.682487216165444;5;3.841243608082722;Clerk;;
Credit Application Credit Officer;instance783;activity;Notify rejection;15688.022737478705;15688.022737478705;15698.533023346494;0.0;10.510285867788633;5;10.510285867788633;Credit Officer;;
Credit Application Credit Officer;instance783;activity;Receive customer feedback;15698.533023346494;15698.533023346494;15698.533023346494;0.0;0;0;0;;;
Credit Application Credit Officer;instance783;END;Credit application processed;15698.533023346494;15698.533023346494;15698.533023346494;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance784;activity;Assess application;15678.946163603385;15681.913585414286;15701.997410837332;2.9674218109012145;20.083825423045898;5;20.083825423045898;Credit Officer;;
Credit Application Clerk;instance785;activity;Check income sources;15686.877741719194;15686.877741719194;15704.083874193366;0.0;17.20613247417191;5;8.603066237085955;Clerk;;
Credit Application Clerk;instance785;intermediate;Credit Application checked;15704.083874193366;15704.083874193366;15704.083874193366;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance785;START;Credit application received;15704.083874193366;15704.083874193366;15704.083874193366;0.0;0.0;0;0;;Application store;
Credit Application Clerk;instance786;START;Credit application received;15706.705846441386;15706.705846441386;15706.705846441386;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance784;activity;Make credit offer;15701.997410837332;15701.997410837332;15709.84846318036;0.0;7.851052343027748;5;7.851052343027748;Credit Officer;;
Credit Application Credit Officer;instance784;END;Credit application processed;15709.84846318036;15709.84846318036;15709.84846318036;0.0;0.0;0;0;;;
Credit Application Clerk;instance785;activity;Send e-mail to customer;15704.083874193366;15704.083874193366;15712.968409589519;0.0;8.884535396153929;5;4.442267698076964;Clerk;;
Credit Application Clerk;instance785;END;Customer notified;15712.968409589519;15712.968409589519;15712.968409589519;0.0;0.0;0;0;;;
Credit Application Clerk;instance786;activity;Check income sources;15706.705846441386;15706.705846441386;15715.766758528958;0.0;9.06091208757268;5;4.53045604378634;Clerk;;
Credit Application Clerk;instance786;activity;Check credit history;15706.705846441386;15706.705846441386;15718.338377277281;0.0;11.632530835896063;5;5.816265417948031;Clerk;;
Credit Application Clerk;instance786;intermediate;Credit Application checked;15718.338377277281;15718.338377277281;15718.338377277281;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance786;START;Credit application received;15718.338377277281;15718.338377277281;15718.338377277281;0.0;0.0;0;0;;Application store;
Credit Application Clerk;instance787;START;Credit application received;15726.053187270763;15726.053187270763;15726.053187270763;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance785;activity;Assess application;15704.083874193366;15704.083874193366;15726.162647167603;0.0;22.078772974237133;5;22.078772974237133;Credit Officer;;
Credit Application Clerk;instance786;activity;Send e-mail to customer;15718.338377277281;15718.338377277281;15728.906912063358;0.0;10.568534786075693;5;5.2842673930378465;Clerk;;
Credit Application Clerk;instance786;END;Customer notified;15728.906912063358;15728.906912063358;15728.906912063358;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance785;activity;Make credit offer;15726.162647167603;15726.162647167603;15734.697841000605;0.0;8.535193833002804;5;8.535193833002804;Credit Officer;;
Credit Application Credit Officer;instance785;END;Credit application processed;15734.697841000605;15734.697841000605;15734.697841000605;0.0;0.0;0;0;;;
Credit Application Clerk;instance787;activity;Check credit history;15726.053187270763;15726.053187270763;15738.777006479477;0.0;12.7238192087142;5;6.3619096043571;Clerk;;
Credit Application Clerk;instance787;activity;Check income sources;15726.053187270763;15726.053187270763;15739.343879529786;0.0;13.29069225902234;5;6.64534612951117;Clerk;;
Credit Application Clerk;instance787;intermediate;Credit Application checked;15739.343879529786;15739.343879529786;15739.343879529786;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance787;START;Credit application received;15739.343879529786;15739.343879529786;15739.343879529786;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance786;activity;Assess application;15718.338377277281;15718.338377277281;15739.816786315487;0.0;21.47840903820546;5;21.47840903820546;Credit Officer;;
Credit Application Clerk;instance788;START;Credit application received;15747.532888766702;15747.532888766702;15747.532888766702;0.0;0.0;0;0;;;
Credit Application Clerk;instance787;activity;Send e-mail to customer;15739.343879529786;15739.343879529786;15748.876604899868;0.0;9.532725370081192;5;4.766362685040596;Clerk;;
Credit Application Clerk;instance787;END;Customer notified;15748.876604899868;15748.876604899868;15748.876604899868;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance786;activity;Notify rejection;15739.816786315487;15739.816786315487;15754.161862086776;0.0;14.34507577128959;5;14.34507577128959;Credit Officer;;
Credit Application Credit Officer;instance786;activity;Receive customer feedback;15754.161862086776;15754.161862086776;15754.161862086776;0.0;0;0;0;;;
Credit Application Credit Officer;instance786;END;Credit application processed;15754.161862086776;15754.161862086776;15754.161862086776;0.0;0.0;0;0;;;
Credit Application Clerk;instance788;activity;Check credit history;15747.532888766702;15747.532888766702;15755.12353163084;0.0;7.5906428641383155;5;3.7953214320691577;Clerk;;
Credit Application Clerk;instance788;activity;Check income sources;15747.532888766702;15747.532888766702;15755.841552964532;0.0;8.308664197829442;5;4.154332098914721;Clerk;;
Credit Application Clerk;instance788;intermediate;Credit Application checked;15755.841552964532;15755.841552964532;15755.841552964532;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance788;START;Credit application received;15755.841552964532;15755.841552964532;15755.841552964532;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance787;activity;Assess application;15739.343879529786;15739.343879529786;15759.667453533111;0.0;20.323574003324236;5;20.323574003324236;Credit Officer;;
Credit Application Clerk;instance789;START;Credit application received;15767.748458018164;15767.748458018164;15767.748458018164;0.0;0.0;0;0;;;
Credit Application Clerk;instance788;activity;Send e-mail to customer;15755.841552964532;15755.841552964532;15768.794222995572;0.0;12.952670031040025;5;6.476335015520013;Clerk;;
Credit Application Clerk;instance788;END;Customer notified;15768.794222995572;15768.794222995572;15768.794222995572;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance787;activity;Make credit offer;15759.667453533111;15759.667453533111;15770.043755072136;0.0;10.376301539024226;5;10.376301539024226;Credit Officer;;
Credit Application Credit Officer;instance787;END;Credit application processed;15770.043755072136;15770.043755072136;15770.043755072136;0.0;0.0;0;0;;;
Credit Application Clerk;instance789;activity;Check income sources;15767.748458018164;15767.748458018164;15778.0000970535;0.0;10.25163903533566;5;5.12581951766783;Clerk;;
Credit Application Credit Officer;instance788;activity;Assess application;15755.841552964532;15755.841552964532;15778.819908638008;0.0;22.978355673476486;5;22.978355673476486;Credit Officer;;
Credit Application Clerk;instance789;activity;Check credit history;15767.748458018164;15767.748458018164;15780.82260026493;0.0;13.074142246765804;5;6.537071123382902;Clerk;;
Credit Application Clerk;instance789;intermediate;Credit Application checked;15780.82260026493;15780.82260026493;15780.82260026493;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance789;START;Credit application received;15780.82260026493;15780.82260026493;15780.82260026493;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance788;activity;Make credit offer;15778.819908638008;15778.819908638008;15787.261546515512;0.0;8.44163787750342;5;8.44163787750342;Credit Officer;;
Credit Application Credit Officer;instance788;END;Credit application processed;15787.261546515512;15787.261546515512;15787.261546515512;0.0;0.0;0;0;;;
Credit Application Clerk;instance790;START;Credit application received;15788.903295805047;15788.903295805047;15788.903295805047;0.0;0.0;0;0;;;
Credit Application Clerk;instance789;activity;Send e-mail to customer;15780.82260026493;15780.82260026493;15791.854406072966;0.0;11.031805808035244;5;5.515902904017622;Clerk;;
Credit Application Clerk;instance789;END;Customer notified;15791.854406072966;15791.854406072966;15791.854406072966;0.0;0.0;0;0;;;
Credit Application Clerk;instance790;activity;Check credit history;15788.903295805047;15788.903295805047;15795.74555585976;0.0;6.842260054712376;5;3.421130027356188;Clerk;;
Credit Application Clerk;instance790;activity;Check income sources;15788.903295805047;15788.903295805047;15799.51734334175;0.0;10.614047536702735;5;5.3070237683513675;Clerk;;
Credit Application Clerk;instance790;intermediate;Credit Application checked;15799.51734334175;15799.51734334175;15799.51734334175;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance790;START;Credit application received;15799.51734334175;15799.51734334175;15799.51734334175;0.0;0.0;0;0;;Application store;
Credit Application Credit Officer;instance789;activity;Assess application;15780.82260026493;15780.82260026493;15802.44979032542;0.0;21.6271900604899;5;21.6271900604899;Credit Officer;;
Credit Application Clerk;instance790;activity;Send e-mail to customer;15799.51734334175;15799.51734334175;15807.234121895488;0.0;7.716778553738672;5;3.858389276869336;Clerk;;
Credit Application Clerk;instance790;END;Customer notified;15807.234121895488;15807.234121895488;15807.234121895488;0.0;0.0;0;0;;;
Credit Application Clerk;instance791;START;Credit application received;15808.617421919469;15808.617421919469;15808.617421919469;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance789;activity;Make credit offer;15802.44979032542;15802.44979032542;15816.99332815747;0.0;14.543537832050074;5;14.543537832050074;Credit Officer;;
Credit Application Credit Officer;instance789;END;Credit application processed;15816.99332815747;15816.99332815747;15816.99332815747;0.0;0.0;0;0;;;
Credit Application Clerk;instance791;activity;Check credit history;15808.617421919469;15808.617421919469;15819.612659006514;0.0;10.99523708704503;5;5.497618543522515;Clerk;;
Credit Application Credit Officer;instance790;activity;Assess application;15799.51734334175;15799.51734334175;15820.705722001165;0.0;21.188378659416095;5;21.188378659416095;Credit Officer;;
Credit Application Clerk;instance791;activity;Check income sources;15808.617421919469;15808.617421919469;15823.440436255267;0.0;14.823014335798387;5;7.4115071678991935;Clerk;;
Credit Application Clerk;instance791;intermediate;Credit Application checked;15823.440436255267;15823.440436255267;15823.440436255267;0.0;0.0;0;0;;;Application store
Credit Application Credit Officer;instance791;START;Credit application received;15823.440436255267;15823.440436255267;15823.440436255267;0.0;0.0;0;0;;Application store;
Credit Application Clerk;instance792;START;Credit application received;15828.727716846446;15828.727716846446;15828.727716846446;0.0;0.0;0;0;;;
Credit Application Credit Officer;instance790;activity;Make credit offer;15820.705722001165;15820.705722001165;15828.922379232908;0.0;8.2166572317438;5;8.2166572317438;Credit Officer;;
Credit Application Credit Officer;instance790;END;Credit application processed;15828.922379232908;15828.922379232908;15828.922379232908;0.0;0.0;0;0;;;
Credit Application Clerk;instance791;activity;Send e-mail to customer;15823.440436255267;15823.440436255267;15829.956582050521;0.0;6.516145795254712;5;3.258072897627356;Clerk;;
Credit Application Clerk;instance791;END;Customer notified;15829.956582050521;15829.956582050521;15829.956582050521;0.0;0.0;0;0;;;
Credit Application Clerk;instance792;activity;Check income sources;15828.727716846446;15828.727716846446;15840.233857250127;0.0;11.506140403680083;5;5.753070201840042;Clerk;;
